Tweet URL,Sr. no,Username,Polygon Wallet Address,Note,TransactionURL,TxHash,Address exists on Polygon
,177,https://twitter.com/yeasinofficial7,0x7a6725645a1c850584C7FC2651Fdcbed1521e258,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,178,https://twitter.com/esazazxdwwef,0x3ca876f1b927fa922cec0143f3262286ceca1dc3,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,179,https://twitter.com/Anon2eroes,0x666fe863bb5f4a4a737afc04dae63852b067b529,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,180,https://twitter.com/BrmSahid,0x1b91d8103301AA37F0FbE51755A956F6E1d6fF24,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,181,https://twitter.com/meigi_saputra4,0x6363fBd03BDcd458B09f588BBdBa610a4FF5cd70,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,182,https://twitter.com/PJimzon,0x4F0eA777B45AbD26Ec41781a360d7f17E775118c,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,183,https://twitter.com/wonk1897,0x114e9935f73Ae7ed632bFe46A8E58971f1705aAd,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,184,https://twitter.com/Romdonidonn,0x32e80B2f712a573806f471E9955421b42B17e22A,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,185,https://twitter.com/Vonzy09,0xFc5d62C65d5Aa84916B5b0dFc23f362A970B10cE,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,186,https://twitter.com/areskarma,0x0A3ACfdf65ffBf938a4e0B7DCcF2c4aB24921b01,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,187,https://twitter.com/Alikazz4,0x9902C3A98Df4b240ad5496cC26F89bAb8058f4aE,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,188,https://twitter.com/rixzrx,0xD9A46Bb67189dA569C2429b33eb221d985D9a343,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,189,https://twitter.com/ch4r4nko,0x057304716f6Ea9ee9C5dE25D58BF6401bC68B9c3,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,190,https://twitter.com/ZUANA56983020,0x8dd3d4c38debf4d066264fcedbe1d272235c2bac,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,191,https://twitter.com/NguyennOyen,0x432d996B5c00eb27CF5e48e0292D3c1F4099AfaF,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,192,https://twitter.com/Mikayla1897,0xCeeef857B50478Aa31245F0B58AB486F8193362F,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,193,https://twitter.com/cuan_mylife,0xA56cFFfb4D33b84672CEED1f12FC7114Fe6118b1,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,194,https://twitter.com/gloird88,0x0eDF3134aFA1bC2402c26d35c81d61B865339989,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,195,https://twitter.com/AyikMhamank,0x6406f41C5AAaD793F4F1B170D740f18E078bed7F,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,196,https://twitter.com/aest3323,0xa1C07Efa3F49e5A6c44AfF466f9F0Cebb5379cbc,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,197,https://twitter.com/Mauultaq,0x7B648c6Dcea2E76F70cEdF82A26c6390A315D50d,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,198,https://twitter.com/Hyper_Airdrop,0x1E0A940f66707E0e8F83d21A6d69B4E310a6E9d4,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,199,https://twitter.com/Garus410,0x0C895BcD6c1ABaC2EA160f11C5c430C56D67e5Ce,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,200,https://twitter.com/anapatrisno90,0xEf76b5F674b2CBD4749Bb4De3C011FEb59a48c8B,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,201,https://twitter.com/lucianz88,0x252EE7Cc9853D1F3f17409368698d2c41FD32baC,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,202,https://twitter.com/CopyShare3,0x15047B13D05F2b2F5871025e563CFA1304f27095,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,203,https://twitter.com/Hanisakira88,0x67F7eda07c7440Ea8A43eac20D023A9b932eA77C,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,204,https://twitter.com/XDanastain,0x1D0cFC78BC213696f3992C344Aa6E4d709333Ea3,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,205,https://twitter.com/mrafa546,0x8836A16DB8DB1cBa0890F0eE97A9926cB47b4101,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,206,https://twitter.com/HanzoPratama2,0xc82Dc3359DeB4eF07DB2FdD5638c963F4Fd6b9B7,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,207,https://twitter.com/monk_roberto,0x3602715Ee71bA64CA214506D279025CDFdff3761,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,208,https://twitter.com/barseltum,0x9428D933812145c45d6bEA306e4c831d18E702D9,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,209,https://twitter.com/frongkow,0x0c8598606511978045AB04e393cEe7c51cCaB4E1,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,210,https://twitter.com/Animelovers232,0x9E4a2c92f7f6AB162447717612b7C17F63c972F4,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,211,https://twitter.com/asolole71065346,0x5dDc2C634954E7e1133aefF98e6c7e7B034E00D4,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,212,https://twitter.com/TigaMaulana,0x98A4E7B14fE60cF136D91a48d3EfbFdEC1C64651,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,213,https://twitter.com/rianxhaka1,0x0000f424127Cb399371eBeAdfc58da26048efE83,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,214,https://twitter.com/Jonasalvador4,0x41E285A79abBeF6B6962163FC81e984409C95929,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,215,https://twitter.com/Jaleesa58479436,0xE898ED30D9F65395493D7ecC0EDa06bC104b426F,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,216,https://twitter.com/Daniell06994011,0x46E38c8f85BDD08648175496e5B108d4f71f8B8e,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,217,https://twitter.com/ekopak271,0x4efA5Ac7521b8B79556f17FE7d6C65D340FcC17D,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,218,https://twitter.com/vidurapara1,0x53908D966B3D7f22b839b02907bdAadf28272e39,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,219,https://twitter.com/peddsa_art,0x4D28636Fe5615368f91D4c246c5601901220689E,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,220,https://twitter.com/aidahney,0xB5B1b8b5aad7685fa74c3fE842D24451E1acF44F,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,221,https://twitter.com/dian_syaput,0x4A1162F6FC92D886425aea63160B13EEd635DEFd,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,222,https://twitter.com/WildanAfandi9,0x8629118a5bBe7B1D037f8Cf84F9669BAED7b26D4,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,223,https://twitter.com/chelinesese,0x00eA1C7e34a9F52A60E6f98F94802FF4C7234920,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,224,https://twitter.com/mechyko01,0x74612db470c030D6168cFDFDB9Bb4794a79157ec,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,225,https://twitter.com/BriaBias599935,0xD1D1b359C1161c331958D6C079A1E38Cb60DFa2f,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,226,https://twitter.com/Kulon6666,0x00B3BA1A64AFca71CbF9CfCFFa1c8947ECCd2eDa,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,227,https://twitter.com/LaurieMoor45631,0xa1c0670f98F1332C99061E83C7f39d7F1fcd6201,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,228,https://twitter.com/FebrySaput,0xf47Ec7c789b52a82F5Ca312244ddafd1A91EE55C,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,229,https://twitter.com/ChanelMoor61925,0x6B64Ad57Ac29Eb61EB5c10d4dd13A738E5F3f497,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,230,https://twitter.com/kuntuljp2,0xCE2A8E9dcEBFd6aed17FaAC7FE9A00ff7Bd1a826,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,231,https://twitter.com/LZaihan77,0x0000920D51629432450EeBDA1831545E9E099559,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,232,https://twitter.com/twipitaka,0x60BB6D8167F51ED25494889854A41c9Ba4c5589b,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,233,https://twitter.com/Seman_Chamelo,0xCAb2dab0F8D499e87C5F48d3d10b6792F9C43674,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,234,https://twitter.com/Nanang44111833,0x4896ba3eA90F449CFf10d4fa50F2863b0bC77089,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,235,https://twitter.com/joko_w33,0x6a2Ad8d914b57E5E71580F73F00Fdbfc122F6F3C,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,236,https://twitter.com/ikbale1998_,0xfa72fF4372dE43E550beF22ccb0A2853bD6b2F7C,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,237,https://twitter.com/Brandcharles5,0x5a481dEF7106Bf426145b1f666b4F6e8C273A835,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,238,https://twitter.com/DropCall10,0x8EA65B8C411797A036cdf924D8Ba55eF1058C503,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,239,https://twitter.com/Miketry5,0xa3F70C0044EAB9F60f7FDa385AB078FE3FbabadD,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,240,https://twitter.com/mfarid347,0x03825eb0114c33d188BE0cCd6D6A905E98a24Dd9,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,241,https://twitter.com/raploye,0x90542aD17e71047b1ce68D031FFe8e36Be92E4c9,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,242,https://twitter.com/EthZurix,0x0b5b0aebbd54bc0bd4e078465c3ba50716730a69,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,243,https://twitter.com/ExComunicaddo,0x00000d5213c36c9529083B1c8C074BcE20421Af6,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,244,https://twitter.com/Doowijaya,0xEa42412c0D80900025460b84Cb1660e3cFb626Ad,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,245,https://twitter.com/RY2605MX,0x267bE54FA6a6b455C2934598c1d42e72b8C5924b,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,246,https://twitter.com/thxforcigarette,0x8c33DBcfe8faaBb4301A446b8500A3C13d9F5Be3,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,247,https://twitter.com/Basreng191,0x3e1129a0bc65CD1ea2b0800c1Fe4B57219672d46,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,248,https://twitter.com/RPutonz,0x10a137a82dd0249adb3C4Ee62374f913C83E2908,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,249,https://twitter.com/bangkitt18,0xDdcb02Cc44Ad70ED954b20E90A3Da1df6bE3a234,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,250,https://twitter.com/jefriparna87,0x404491447e7bc5C338bf83bB31C154BB6005cC4f,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,251,https://twitter.com/Prince99702566,0x494132Bd5C224B3Ef910D660D3Bf047693acFD5f,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,252,https://twitter.com/Wakandafams,0x3F7eD86c3ddC4fF02076c858DeFE6Bba225c3a7B,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,253,https://twitter.com/0xmid02,0x0a7803742aC7EeA60Bed445A2F1e0CD9c40F0123,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,254,https://twitter.com/ercyborg,0x012113d558eFC2A7bC966b914EDFeD3A19bD62b9,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,255,https://twitter.com/Zksus15,0x83418b40e8E11C8202055Fb941BDcE3df2cc1BdC,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,256,https://twitter.com/DMumasih,0x34dd2d44b61fe9e1240904c30e5ecb9df9c55e16,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,257,https://twitter.com/Cuan_yasa,0x04740c4e1401559183ced7Fdfb29EB4ED38A1165,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,258,https://twitter.com/childpoks,0x12122Bc267cC9921b09C196479674D271541246f,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,259,https://twitter.com/AhsanRamadan1,0xe16790423796b3E9A371cfa10547c6734271643D,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,260,https://twitter.com/newbendettaa,0x0f42c47060BFfC2d495a71a30bB99396081e55e4,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,261,https://twitter.com/pw5kali,0xb6F54E577d3897D20289A19ce6385b0FD7E3762c,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,262,https://twitter.com/prengki_27,0x1cBF6C0Fa226fc5e95dAc44F44f4c6D434256860,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,263,https://twitter.com/azizmanjang,0x885250525341Cd7f170CdCa0eA967bE03e5ABaF7,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
,264,https://twitter.com/freeman_gi40197,0xd05D25911331a987d09ed94d242991152E5632c7,,https://polygonscan.com/tx/0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,0x1a2a34806e830918f82fa413ac2cc373fac64bd6b5a4a7eb345143f5457f4c18,true
